effort,task,word,color,pressed_key,keyWord_rt,participant
RLX,color,red,yellow,yellow,0.889743843054985,19
RLX,color,blue,red,red,0.936180896452598,19
RLX,color,yellow,yellow,yellow,0.939015424068812,19
RLX,color,blue,blue,blue,0.913306266968072,19
RLX,color,blue,green,green,0.965410283566357,19
RLX,color,blue,green,green,0.966452852541967,19
RLX,color,red,blue,blue,0.941716219717507,19
RLX,color,red,blue,blue,0.928538361305454,19
RLX,color,red,blue,blue,0.977317762882568,19
RLX,color,blue,green,green,0.981980955092584,19
RLX,color,red,yellow,yellow,1.02637113187747,19
RLX,color,red,red,red,1.01864017713049,19
RLX,color,green,green,green,0.987546154859679,19
RLX,color,green,blue,blue,0.95368881991933,19
RLX,color,blue,green,green,0.827745676861905,19
RLX,color,blue,yellow,yellow,0.939396275370156,19
RLX,color,red,green,green,1.02647102125116,19
RLX,color,green,blue,blue,0.801065575293274,19
RLX,color,green,red,red,0.871116563136617,19
RLX,color,green,yellow,yellow,0.846300127086479,19
RLX,color,green,blue,blue,0.988728376296625,19
RLX,color,red,blue,blue,0.942047762954674,19
RLX,color,green,blue,blue,0.845306008847966,19
RLX,color,blue,green,green,0.95329239268152,19
RLX,word,green,red,green,0.849338357607444,19
RLX,word,yellow,blue,yellow,0.976855639447533,19
RLX,word,green,red,green,0.91952828001934,19
RLX,word,green,blue,green,1.02124944735343,19
RLX,word,green,blue,green,0.892448918897745,19
RLX,word,blue,green,blue,0.953931692645577,19
RLX,word,blue,yellow,blue,0.910831203676996,19
RLX,word,green,red,green,0.892824251991397,19
RLX,word,red,green,red,1.00403596715031,19
RLX,word,red,green,red,1.05572749706064,19
RLX,word,blue,green,blue,1.00758429291741,19
RLX,word,yellow,red,yellow,1.0625200995872,19
RLX,word,red,red,red,0.970380246791909,19
RLX,word,green,red,green,0.978844575010328,19
RLX,word,blue,blue,blue,0.970165307815709,19
RLX,word,yellow,yellow,yellow,0.91650834992365,19
RLX,word,blue,green,blue,1.00263421688178,19
RLX,word,red,red,red,0.918884743858143,19
RLX,word,yellow,blue,yellow,0.966427372398096,19
RLX,word,yellow,green,yellow,1.0226411126676,19
RLX,word,yellow,yellow,yellow,0.952059575123708,19
RLX,word,yellow,green,yellow,0.884382343724339,19
RLX,word,blue,yellow,blue,0.915669129177577,19
RLX,word,green,blue,green,0.873732566862059,19
EXR,color,red,yellow,yellow,0.834243463986998,19
EXR,color,green,green,green,0.815248341576674,19
EXR,color,red,green,green,0.797703030668326,19
EXR,color,yellow,red,red,0.788574754348666,19
EXR,color,green,blue,blue,0.825511680116755,19
EXR,color,green,yellow,yellow,0.798462614109873,19
EXR,color,green,green,green,0.727578786597972,19
EXR,color,yellow,red,red,0.770919744099389,19
EXR,color,green,yellow,yellow,0.805216600109408,19
EXR,color,red,red,red,0.767606832001002,19
EXR,color,green,green,green,0.861430021341474,19
EXR,color,yellow,red,red,0.80336023759856,19
EXR,color,green,yellow,yellow,0.866335873704717,19
EXR,color,yellow,red,red,0.795444959753999,19
EXR,color,yellow,green,green,0.821993314628246,19
EXR,color,red,blue,blue,0.8210513336788,19
EXR,color,green,green,green,0.85667800539086,19
EXR,color,yellow,yellow,yellow,0.82003880917908,19
EXR,color,green,red,red,0.887615597015362,19
EXR,color,blue,green,green,0.711570243851916,19
EXR,color,blue,red,red,0.860109457411675,19
EXR,color,blue,yellow,yellow,0.939958371858317,19
EXR,color,blue,yellow,yellow,0.84937960762867,19
EXR,color,yellow,yellow,yellow,0.835496407565364,19
EXR,word,red,green,red,0.777848450046085,19
EXR,word,blue,blue,blue,0.808228796081489,19
EXR,word,blue,blue,blue,0.995856739951984,19
EXR,word,blue,green,blue,0.899708999264825,19
EXR,word,yellow,blue,yellow,0.860753055563024,19
EXR,word,blue,blue,blue,0.924715099686756,19
EXR,word,yellow,green,yellow,0.837063499373464,19
EXR,word,red,green,red,0.813615095015746,19
EXR,word,green,red,green,0.818944264234947,19
EXR,word,yellow,red,yellow,0.855510056786193,19
EXR,word,yellow,blue,yellow,0.871858132595194,19
EXR,word,blue,red,blue,0.816880439838086,19
EXR,word,green,blue,green,0.824580635768771,19
EXR,word,blue,red,blue,0.847104170517563,19
EXR,word,red,red,red,0.811443756497356,19
EXR,word,yellow,yellow,yellow,0.77435099934453,19
EXR,word,green,red,green,0.80560387605937,19
EXR,word,blue,yellow,blue,0.886030339867849,19
EXR,word,yellow,green,yellow,1.03739144486513,19
EXR,word,red,red,red,0.780658546385263,19
EXR,word,yellow,yellow,yellow,0.926248836710915,19
EXR,word,blue,blue,blue,0.868335621800697,19
EXR,word,blue,yellow,blue,0.859965727154566,19
EXR,word,red,yellow,red,0.782283176772567,19
