effort,task,word,color,pressed_key,keyWord_rt,participant
RLX,color,red,blue,blue,0.658225573366247,7
RLX,color,yellow,yellow,yellow,0.57643889122913,7
RLX,color,red,yellow,yellow,0.674557192665828,7
RLX,color,red,yellow,yellow,0.704349917491456,7
RLX,color,green,green,green,0.503770298287335,7
RLX,color,red,green,green,0.628438931253219,7
RLX,color,yellow,green,green,0.614698147531791,7
RLX,color,yellow,green,green,0.603829212387293,7
RLX,color,yellow,blue,blue,0.690016690682693,7
RLX,color,green,yellow,yellow,0.646966076916498,7
RLX,color,blue,red,red,0.622624112898509,7
RLX,color,blue,yellow,yellow,0.656859358725886,7
RLX,color,green,blue,blue,0.596631454119447,7
RLX,color,blue,blue,blue,0.520943839352939,7
RLX,color,yellow,yellow,yellow,0.573422668809557,7
RLX,color,red,blue,blue,0.596946390893812,7
RLX,color,yellow,green,green,0.730660040805905,7
RLX,color,green,blue,blue,0.612642936136776,7
RLX,color,red,green,green,0.662830528584995,7
RLX,color,red,red,red,0.537427917674849,7
RLX,color,blue,yellow,yellow,0.658090250029592,7
RLX,color,yellow,blue,blue,0.682463571993956,7
RLX,color,blue,blue,blue,0.60701804828801,7
RLX,color,green,red,red,0.717603032278787,7
RLX,word,green,red,green,0.628065974673312,7
RLX,word,yellow,blue,yellow,0.670035707602081,7
RLX,word,yellow,red,yellow,0.65716066964579,7
RLX,word,green,red,green,0.591339527316281,7
RLX,word,yellow,yellow,yellow,0.567401725194152,7
RLX,word,green,blue,green,0.570716716764755,7
RLX,word,yellow,blue,yellow,0.597365642467407,7
RLX,word,blue,red,blue,0.633724526294175,7
RLX,word,blue,yellow,blue,0.618677792857424,7
RLX,word,blue,yellow,blue,0.56600011419429,7
RLX,word,red,red,red,0.608123675388695,7
RLX,word,yellow,blue,yellow,0.642194188120621,7
RLX,word,red,yellow,red,0.649073988173903,7
RLX,word,blue,blue,blue,0.573572516413424,7
RLX,word,red,blue,red,0.640856509526962,7
RLX,word,green,green,green,0.580656191660712,7
RLX,word,green,yellow,green,0.624229082335795,7
RLX,word,blue,green,blue,0.600746943165807,7
RLX,word,blue,green,blue,0.589367645566549,7
RLX,word,blue,green,blue,0.553767776825017,7
RLX,word,yellow,red,yellow,0.598507199864637,7
RLX,word,yellow,green,yellow,0.579154984528017,7
RLX,word,green,yellow,green,0.576195987252062,7
RLX,word,green,yellow,green,0.589717194184504,7
EXR,color,yellow,red,red,0.533552931184091,7
EXR,color,blue,green,green,0.557579402014551,7
EXR,color,yellow,red,red,0.535735285235261,7
EXR,color,red,green,green,0.624846540661486,7
EXR,color,red,green,green,0.560006786529064,7
EXR,color,green,yellow,yellow,0.568654923575806,7
EXR,color,blue,green,green,0.544439631132401,7
EXR,color,green,yellow,yellow,0.599232760795384,7
EXR,color,yellow,red,red,0.542799253258195,7
EXR,color,red,yellow,yellow,0.601736164062948,7
EXR,color,red,blue,blue,0.540272062932152,7
EXR,color,blue,green,green,0.585134115282459,7
EXR,color,yellow,blue,blue,0.557894118422314,7
EXR,color,yellow,yellow,yellow,0.601501102385522,7
EXR,color,red,blue,blue,0.549383971373205,7
EXR,color,red,yellow,yellow,0.549616078121587,7
EXR,color,blue,blue,blue,0.539441871506978,7
EXR,color,red,red,red,0.569727209349902,7
EXR,color,yellow,blue,blue,0.557366096179416,7
EXR,color,green,yellow,yellow,0.555439757824694,7
EXR,color,green,green,green,0.608857422160648,7
EXR,color,yellow,yellow,yellow,0.622708315869065,7
EXR,color,red,blue,blue,0.562550201839723,7
EXR,color,green,green,green,0.647284660013965,7
EXR,word,yellow,blue,yellow,0.571555372193427,7
EXR,word,yellow,green,yellow,0.518384188703452,7
EXR,word,blue,blue,blue,0.603239913148202,7
EXR,word,blue,yellow,blue,0.571885730079239,7
EXR,word,red,yellow,red,0.53618850875123,7
EXR,word,blue,yellow,blue,0.532972631682929,7
EXR,word,green,blue,green,0.540791542789999,7
EXR,word,yellow,green,yellow,0.545065311327005,7
EXR,word,red,red,red,0.569774992794775,7
EXR,word,blue,yellow,blue,0.572688252344898,7
EXR,word,blue,red,blue,0.55375715855967,7
EXR,word,red,red,red,0.571285776580663,7
EXR,word,green,red,green,0.551601868636205,7
EXR,word,yellow,green,yellow,0.581100982947723,7
EXR,word,red,red,red,0.633394506455472,7
EXR,word,green,green,green,0.606467615979614,7
EXR,word,yellow,yellow,yellow,0.559689818086576,7
EXR,word,yellow,red,yellow,0.579956519062302,7
EXR,word,yellow,blue,yellow,0.568880344883529,7
EXR,word,blue,red,blue,0.559344234225421,7
EXR,word,red,green,red,0.563374259543719,7
EXR,word,green,blue,green,0.616457443348055,7
EXR,word,yellow,green,yellow,0.555174060392225,7
EXR,word,green,blue,green,0.581600258730287,7
