effort,task,word,color,pressed_key,keyWord_rt,participant
RLX,color,red,red,red,0.688277238993673,18
RLX,color,yellow,green,green,0.759436273797915,18
RLX,color,yellow,blue,blue,0.650904617648212,18
RLX,color,blue,red,red,0.671724838397839,18
RLX,color,blue,green,green,0.752111508814155,18
RLX,color,red,yellow,yellow,0.674915637791577,18
RLX,color,blue,green,green,0.686633915332542,18
RLX,color,yellow,red,red,0.689857521480782,18
RLX,color,green,red,red,0.703377978634354,18
RLX,color,red,red,red,0.730837044781525,18
RLX,color,green,green,green,0.596487473554004,18
RLX,color,yellow,red,red,0.628935520276589,18
RLX,color,blue,blue,blue,0.733035481960768,18
RLX,color,yellow,blue,blue,0.748923822019701,18
RLX,color,green,green,green,0.612088591002035,18
RLX,color,blue,yellow,yellow,0.743645955667033,18
RLX,color,red,green,green,0.57891626072477,18
RLX,color,red,blue,blue,0.759340735833261,18
RLX,color,green,green,green,0.73315678857387,18
RLX,color,red,green,green,0.755787630215453,18
RLX,color,blue,red,red,0.782339637085865,18
RLX,color,red,blue,blue,0.798756182586442,18
RLX,color,yellow,green,green,0.679319787133215,18
RLX,color,green,red,red,0.651786140543601,18
RLX,word,yellow,green,yellow,0.694488552402398,18
RLX,word,red,red,red,0.660474876469354,18
RLX,word,yellow,green,yellow,0.598862120936056,18
RLX,word,green,blue,green,0.691152655791833,18
RLX,word,yellow,red,yellow,0.634932684677177,18
RLX,word,yellow,red,yellow,0.68938404506738,18
RLX,word,red,yellow,red,0.730406750559422,18
RLX,word,yellow,blue,yellow,0.641897588673257,18
RLX,word,green,blue,green,0.727552499928386,18
RLX,word,blue,red,blue,0.702659439791019,18
RLX,word,yellow,red,yellow,0.604648869471182,18
RLX,word,green,blue,green,0.647322823808841,18
RLX,word,red,red,red,0.624733213131002,18
RLX,word,yellow,green,yellow,0.637191736863281,18
RLX,word,green,red,green,0.671073568738996,18
RLX,word,green,red,green,0.722788021498207,18
RLX,word,yellow,red,yellow,0.714175502592509,18
RLX,word,yellow,red,yellow,0.661173333172123,18
RLX,word,yellow,green,yellow,0.651817294686707,18
RLX,word,blue,green,blue,0.72002761748959,18
RLX,word,green,green,green,0.647023956327698,18
RLX,word,yellow,yellow,yellow,0.651262599295133,18
RLX,word,blue,green,blue,0.666908838052003,18
RLX,word,red,red,red,0.650645951815886,18
EXR,color,blue,yellow,yellow,0.594811819322889,18
EXR,color,blue,blue,blue,0.547057925974778,18
EXR,color,red,yellow,yellow,0.636143824361771,18
EXR,color,green,red,red,0.52400049199024,18
EXR,color,yellow,yellow,yellow,0.505579284150727,18
EXR,color,red,blue,blue,0.544081806030702,18
EXR,color,red,green,green,0.562515298211365,18
EXR,color,blue,blue,blue,0.495255278791079,18
EXR,color,yellow,yellow,yellow,0.573382831836167,18
EXR,color,yellow,blue,blue,0.582961063252681,18
EXR,color,blue,blue,blue,0.536079850429049,18
EXR,color,yellow,blue,blue,0.593203933071591,18
EXR,color,green,yellow,yellow,0.557935912578031,18
EXR,color,red,red,red,0.478244276329126,18
EXR,color,red,green,green,0.571874829477513,18
EXR,color,blue,blue,blue,0.533106214320323,18
EXR,color,red,blue,blue,0.566305706701049,18
EXR,color,green,yellow,yellow,0.691258279325919,18
EXR,color,green,red,red,0.580767041428531,18
EXR,color,green,green,green,0.519813323527108,18
EXR,color,red,green,green,0.651265986192293,18
EXR,color,green,green,green,0.534161403799325,18
EXR,color,blue,red,red,0.617979376441498,18
EXR,color,red,red,red,0.541509509941408,18
EXR,word,red,red,red,0.515229541294705,18
EXR,word,red,green,red,0.492408732711291,18
EXR,word,yellow,blue,yellow,0.528739093820472,18
EXR,word,red,yellow,red,0.582422790345072,18
EXR,word,yellow,yellow,yellow,0.508865076323494,18
EXR,word,red,yellow,red,0.602225128962712,18
EXR,word,yellow,green,yellow,0.587902739478699,18
EXR,word,yellow,blue,yellow,0.545020743469922,18
EXR,word,blue,yellow,blue,0.528417243765536,18
EXR,word,yellow,yellow,yellow,0.544029574777275,18
EXR,word,red,green,red,0.558460989390195,18
EXR,word,blue,yellow,blue,0.559147246239807,18
EXR,word,blue,blue,blue,0.578162806759057,18
EXR,word,red,green,red,0.575517505007988,18
EXR,word,blue,blue,blue,0.593930002339161,18
EXR,word,blue,red,blue,0.509741179326942,18
EXR,word,yellow,green,yellow,0.520861833968431,18
EXR,word,green,green,green,0.574214636499168,18
EXR,word,green,red,green,0.508789426048257,18
EXR,word,blue,green,blue,0.529027966422989,18
EXR,word,red,green,red,0.526179495405934,18
EXR,word,green,blue,green,0.56655697121453,18
EXR,word,yellow,green,yellow,0.55360239057213,18
EXR,word,blue,yellow,blue,0.59800011602549,18
