effort,task,word,color,pressed_key,keyWord_rt,participant
RLX,color,yellow,green,green,1.05718013712865,11
RLX,color,green,blue,blue,0.938387027012541,11
RLX,color,yellow,blue,blue,0.947532408164452,11
RLX,color,green,yellow,yellow,1.06878845429705,11
RLX,color,green,blue,blue,1.00760023989493,11
RLX,color,red,yellow,yellow,0.963060596885811,11
RLX,color,blue,blue,blue,0.746083086215108,11
RLX,color,blue,blue,blue,0.831098495390796,11
RLX,color,yellow,red,red,0.991196143700086,11
RLX,color,green,green,green,0.802464857994079,11
RLX,color,red,red,red,0.754734501851149,11
RLX,color,yellow,green,green,1.11803783567475,11
RLX,color,green,red,red,1.07173526833677,11
RLX,color,red,blue,blue,1.01384966566075,11
RLX,color,blue,yellow,yellow,1.0267942320907,11
RLX,color,red,red,red,0.833111618211993,11
RLX,color,green,blue,blue,1.08366016727621,11
RLX,color,red,green,green,0.9168888743605,11
RLX,color,blue,blue,blue,0.726682761069738,11
RLX,color,green,green,green,0.766858570854588,11
RLX,color,red,blue,blue,1.0106562305844,11
RLX,color,green,green,green,0.80471702159587,11
RLX,color,blue,yellow,yellow,0.95583407751646,11
RLX,color,blue,green,green,0.916125309274199,11
RLX,word,red,red,red,0.8054791355362,11
RLX,word,green,red,green,0.787501451109136,11
RLX,word,red,blue,red,0.863242140289951,11
RLX,word,blue,yellow,blue,0.867035315446123,11
RLX,word,blue,blue,blue,0.756269488049333,11
RLX,word,green,yellow,green,0.835085767483738,11
RLX,word,blue,blue,blue,0.798122806509893,11
RLX,word,yellow,green,yellow,0.814589119704593,11
RLX,word,yellow,blue,yellow,0.852526798568587,11
RLX,word,red,red,red,0.796740405379582,11
RLX,word,yellow,blue,yellow,0.828506927703053,11
RLX,word,yellow,green,yellow,0.881287140120899,11
RLX,word,yellow,blue,yellow,0.811249836247887,11
RLX,word,yellow,green,yellow,0.880772467452395,11
RLX,word,green,yellow,green,0.830266095777438,11
RLX,word,green,yellow,green,0.842737558609369,11
RLX,word,blue,blue,blue,0.799346725450662,11
RLX,word,yellow,blue,yellow,0.855288748216642,11
RLX,word,green,blue,green,0.941818263314999,11
RLX,word,yellow,yellow,yellow,0.773492621387186,11
RLX,word,yellow,green,yellow,0.936517424264725,11
RLX,word,yellow,red,yellow,0.793490823252427,11
RLX,word,yellow,green,yellow,0.771004789537229,11
RLX,word,blue,green,blue,0.851635244528161,11
EXR,color,blue,red,red,0.447164639985202,11
EXR,color,green,green,green,0.50012162301176,11
EXR,color,red,red,red,0.485233344381965,11
EXR,color,blue,red,red,0.417077831000886,11
EXR,color,blue,red,red,0.555793675007717,11
EXR,color,blue,green,green,0.461647817474327,11
EXR,color,red,green,green,0.50291404013084,11
EXR,color,green,yellow,yellow,0.517666310485536,11
EXR,color,red,yellow,yellow,0.476962335303102,11
EXR,color,green,yellow,yellow,0.526765564842172,11
EXR,color,green,yellow,yellow,0.516605619752255,11
EXR,color,yellow,blue,blue,0.465103739131315,11
EXR,color,red,yellow,yellow,0.517887970359378,11
EXR,color,green,blue,blue,0.485428841232268,11
EXR,color,green,red,red,0.439491912522092,11
EXR,color,red,yellow,yellow,0.511636661552316,11
EXR,color,blue,blue,blue,0.553633327342244,11
EXR,color,blue,green,green,0.508361854680837,11
EXR,color,yellow,green,green,0.480306977097747,11
EXR,color,green,blue,blue,0.459049430126498,11
EXR,color,blue,yellow,yellow,0.494899152585896,11
EXR,color,red,blue,blue,0.470951691035149,11
EXR,color,yellow,yellow,yellow,0.463609761665947,11
EXR,color,yellow,red,red,0.474675246542798,11
EXR,word,blue,yellow,blue,0.542518950089937,11
EXR,word,yellow,red,yellow,0.535383403157476,11
EXR,word,blue,red,blue,0.448797280181822,11
EXR,word,yellow,yellow,yellow,0.561994676049677,11
EXR,word,yellow,blue,yellow,0.50340211463602,11
EXR,word,red,blue,red,0.47795172276893,11
EXR,word,yellow,yellow,yellow,0.485660185769507,11
EXR,word,yellow,red,yellow,0.477717754940244,11
EXR,word,green,red,green,0.475069359026566,11
EXR,word,blue,green,blue,0.526222811950485,11
EXR,word,yellow,green,yellow,0.553593810338178,11
EXR,word,red,yellow,red,0.533334441475704,11
EXR,word,yellow,red,yellow,0.511619949499984,11
EXR,word,green,blue,green,0.519708546123043,11
EXR,word,green,blue,green,0.467379069129084,11
EXR,word,blue,blue,blue,0.545169002958224,11
EXR,word,blue,yellow,blue,0.546926152884975,11
EXR,word,green,blue,green,0.453515769272195,11
EXR,word,yellow,red,yellow,0.470889882689401,11
EXR,word,blue,red,blue,0.543572270669308,11
EXR,word,green,green,green,0.489419845054816,11
EXR,word,green,blue,green,0.483848393196617,11
EXR,word,blue,red,blue,0.428026051228312,11
EXR,word,yellow,blue,yellow,0.493105923823021,11
