effort,task,word,color,pressed_key,keyWord_rt,participant
RLX,color,blue,blue,blue,0.73774088485209,12
RLX,color,yellow,yellow,yellow,0.770022722294627,12
RLX,color,yellow,blue,blue,0.725121390763592,12
RLX,color,red,green,green,0.799756177753598,12
RLX,color,red,red,red,0.806809452757522,12
RLX,color,blue,yellow,yellow,0.74835024698689,12
RLX,color,green,blue,blue,0.74191444724527,12
RLX,color,yellow,blue,blue,0.832205421445292,12
RLX,color,green,yellow,yellow,0.678047907800886,12
RLX,color,green,green,green,0.821845785650109,12
RLX,color,green,red,red,0.743268049680791,12
RLX,color,green,blue,blue,0.869448828000136,12
RLX,color,yellow,blue,blue,0.809369435089489,12
RLX,color,red,blue,blue,0.72950978593472,12
RLX,color,yellow,red,red,0.734299706499543,12
RLX,color,green,blue,blue,0.818511150520129,12
RLX,color,red,blue,blue,0.716688871191668,12
RLX,color,green,red,red,0.792196988901316,12
RLX,color,red,green,green,0.778457456310426,12
RLX,color,blue,blue,blue,0.719627398425938,12
RLX,color,blue,yellow,yellow,0.810566076418603,12
RLX,color,red,yellow,yellow,0.767687792443054,12
RLX,color,green,green,green,0.775986269499503,12
RLX,color,red,green,green,0.775222021188945,12
RLX,word,green,red,green,0.748871723191864,12
RLX,word,red,green,red,0.800932597761766,12
RLX,word,green,red,green,0.758345869148961,12
RLX,word,yellow,green,yellow,0.793402172307347,12
RLX,word,red,green,red,0.859141185570875,12
RLX,word,red,blue,red,0.806312719065671,12
RLX,word,yellow,green,yellow,0.798966152140461,12
RLX,word,blue,red,blue,0.741270163767492,12
RLX,word,green,green,green,0.845670255824465,12
RLX,word,yellow,yellow,yellow,0.774429652183438,12
RLX,word,green,red,green,0.739368181365554,12
RLX,word,yellow,yellow,yellow,0.745110786539243,12
RLX,word,yellow,green,yellow,0.829412877254243,12
RLX,word,red,green,red,0.828272599071642,12
RLX,word,red,blue,red,0.833170628691979,12
RLX,word,green,blue,green,0.734770788887654,12
RLX,word,green,green,green,0.743784218621723,12
RLX,word,red,green,red,0.763273695325452,12
RLX,word,yellow,green,yellow,0.74171106924098,12
RLX,word,yellow,yellow,yellow,0.752899715693114,12
RLX,word,red,blue,red,0.738276738772057,12
RLX,word,red,red,red,0.751017688237867,12
RLX,word,yellow,green,yellow,0.782898207336395,12
RLX,word,yellow,green,yellow,0.78650656251668,12
EXR,color,blue,yellow,yellow,0.650981810736038,12
EXR,color,green,yellow,yellow,0.772858667891412,12
EXR,color,red,red,red,0.564533188294612,12
EXR,color,yellow,yellow,yellow,0.560446251465066,12
EXR,color,yellow,green,green,0.602366885372966,12
EXR,color,red,yellow,yellow,0.616632527326038,12
EXR,color,green,red,red,0.57506274085347,12
EXR,color,yellow,yellow,yellow,0.554747221125176,12
EXR,color,blue,yellow,yellow,0.570868057898503,12
EXR,color,red,yellow,yellow,0.675433643578177,12
EXR,color,red,yellow,yellow,0.582750583339341,12
EXR,color,blue,green,green,0.599770925570726,12
EXR,color,green,red,red,0.577922351930999,12
EXR,color,yellow,green,green,0.679973605850769,12
EXR,color,yellow,yellow,yellow,0.587142883565059,12
EXR,color,red,red,red,0.609656443483252,12
EXR,color,yellow,red,red,0.543403806178816,12
EXR,color,red,green,green,0.644004589622073,12
EXR,color,red,green,green,0.60872240953809,12
EXR,color,red,blue,blue,0.626360931463576,12
EXR,color,blue,blue,blue,0.750540117635273,12
EXR,color,yellow,green,green,0.591284893323714,12
EXR,color,green,green,green,0.696307139557057,12
EXR,color,yellow,red,red,0.623439735850684,12
EXR,word,green,blue,green,0.62317767323864,12
EXR,word,green,red,green,0.557546200709934,12
EXR,word,green,blue,green,0.616391288050342,12
EXR,word,yellow,red,yellow,0.604362128659894,12
EXR,word,green,green,green,0.621450395740752,12
EXR,word,red,yellow,red,0.597366124332672,12
EXR,word,green,yellow,green,0.654366986446462,12
EXR,word,red,blue,red,0.615151531325324,12
EXR,word,yellow,red,yellow,0.637791457711413,12
EXR,word,yellow,green,yellow,0.650957217131691,12
EXR,word,green,red,green,0.629130722814076,12
EXR,word,yellow,green,yellow,0.629040801228297,12
EXR,word,blue,red,blue,0.664691033124666,12
EXR,word,green,green,green,0.665378325062729,12
EXR,word,yellow,yellow,yellow,0.580129683822846,12
EXR,word,yellow,blue,yellow,0.579868493661836,12
EXR,word,yellow,yellow,yellow,0.683495266200454,12
EXR,word,blue,blue,blue,0.617043037292838,12
EXR,word,green,red,green,0.63445917414808,12
EXR,word,red,yellow,red,0.636938024333418,12
EXR,word,green,red,green,0.618383664605867,12
EXR,word,yellow,green,yellow,0.633013365098969,12
EXR,word,green,yellow,green,0.612653302101879,12
EXR,word,green,red,green,0.671608830185199,12
