effort,task,word,color,pressed_key,keyWord_rt,participant
RLX,color,red,blue,blue,0.565793861082995,1
RLX,color,red,green,green,0.529218032683646,1
RLX,color,green,green,green,0.491210437160218,1
RLX,color,red,blue,blue,0.509583050448286,1
RLX,color,yellow,green,green,0.56413090909801,1
RLX,color,green,green,green,0.498688445976581,1
RLX,color,green,blue,blue,0.563023727392881,1
RLX,color,green,yellow,yellow,0.58697749990355,1
RLX,color,green,blue,blue,0.631082394318679,1
RLX,color,green,blue,blue,0.588603300827554,1
RLX,color,red,red,red,0.482092719285318,1
RLX,color,blue,red,red,0.578310261826597,1
RLX,color,blue,green,green,0.570549254015725,1
RLX,color,blue,blue,blue,0.436716350066667,1
RLX,color,blue,green,green,0.541303957261933,1
RLX,color,blue,blue,blue,0.511832338656668,1
RLX,color,yellow,blue,blue,0.554065357061312,1
RLX,color,green,yellow,yellow,0.576173090855632,1
RLX,color,blue,blue,blue,0.445210793887417,1
RLX,color,green,red,red,0.557821468390086,1
RLX,color,red,blue,blue,0.576816915787019,1
RLX,color,green,red,red,0.510255704270488,1
RLX,color,yellow,blue,blue,0.567778401939915,1
RLX,color,blue,yellow,yellow,0.549298200588556,1
RLX,word,red,blue,red,0.527592824176744,1
RLX,word,yellow,blue,yellow,0.508531577573692,1
RLX,word,green,red,green,0.506452471923499,1
RLX,word,green,green,green,0.43317656023657,1
RLX,word,blue,blue,blue,0.446291915052578,1
RLX,word,yellow,blue,yellow,0.495851526322025,1
RLX,word,yellow,red,yellow,0.479098377758149,1
RLX,word,blue,red,blue,0.530743487728535,1
RLX,word,blue,blue,blue,0.515571622965543,1
RLX,word,blue,yellow,blue,0.472174431507505,1
RLX,word,green,green,green,0.500771592571128,1
RLX,word,red,red,red,0.517324189450008,1
RLX,word,red,yellow,red,0.499551106192203,1
RLX,word,yellow,blue,yellow,0.541915310116521,1
RLX,word,red,red,red,0.506668123639648,1
RLX,word,yellow,yellow,yellow,0.480504068852867,1
RLX,word,green,blue,green,0.517209767107536,1
RLX,word,blue,yellow,blue,0.495614679707299,1
RLX,word,red,yellow,red,0.477095924950917,1
RLX,word,yellow,blue,yellow,0.500722473295076,1
RLX,word,yellow,blue,yellow,0.490738916427486,1
RLX,word,yellow,blue,yellow,0.478596988515657,1
RLX,word,green,red,green,0.546938877094341,1
RLX,word,yellow,green,yellow,0.496447579531393,1
EXR,color,green,red,red,0.572827484497463,1
EXR,color,blue,red,red,0.579794815910094,1
EXR,color,green,green,green,0.475632961467716,1
EXR,color,yellow,red,red,0.514061354344322,1
EXR,color,green,green,green,0.448299562286128,1
EXR,color,blue,blue,blue,0.459379163214419,1
EXR,color,blue,blue,blue,0.550471401986731,1
EXR,color,green,yellow,yellow,0.584120291993383,1
EXR,color,red,red,red,0.52238596367477,1
EXR,color,red,green,green,0.5552116989498,1
EXR,color,green,red,red,0.54822338305484,1
EXR,color,blue,green,green,0.562148637806375,1
EXR,color,blue,green,green,0.523458265057948,1
EXR,color,red,green,green,0.584667577707619,1
EXR,color,blue,yellow,yellow,0.535709183965998,1
EXR,color,yellow,yellow,yellow,0.414684043606659,1
EXR,color,yellow,blue,blue,0.571275025146966,1
EXR,color,yellow,yellow,yellow,0.409662508084498,1
EXR,color,yellow,green,green,0.48211253325385,1
EXR,color,green,green,green,0.460076423717703,1
EXR,color,yellow,blue,blue,0.509796394128287,1
EXR,color,green,red,red,0.511078198279431,1
EXR,color,blue,blue,blue,0.447307008132667,1
EXR,color,red,blue,blue,0.524731657798688,1
EXR,word,blue,red,blue,0.461726300812359,1
EXR,word,blue,yellow,blue,0.498275252072777,1
EXR,word,green,red,green,0.479832141689994,1
EXR,word,green,green,green,0.520579032363059,1
EXR,word,blue,yellow,blue,0.469858503803871,1
EXR,word,red,red,red,0.410089528051107,1
EXR,word,red,red,red,0.464574627915911,1
EXR,word,yellow,green,yellow,0.445161020036095,1
EXR,word,blue,yellow,blue,0.472725274511087,1
EXR,word,yellow,red,yellow,0.504114087464355,1
EXR,word,yellow,blue,yellow,0.480432102163546,1
EXR,word,green,blue,green,0.480175733431011,1
EXR,word,green,green,green,0.446322081746635,1
EXR,word,red,yellow,red,0.466973885888159,1
EXR,word,blue,green,blue,0.468240854515892,1
EXR,word,yellow,red,yellow,0.395633535615324,1
EXR,word,blue,green,blue,0.482994099778329,1
EXR,word,red,green,red,0.501355377692473,1
EXR,word,green,yellow,green,0.434555071008552,1
EXR,word,red,green,red,0.428504704368819,1
EXR,word,red,red,red,0.469740402955207,1
EXR,word,yellow,yellow,yellow,0.411227602945745,1
EXR,word,green,red,green,0.424309060361164,1
EXR,word,green,blue,green,0.495088112531062,1
